fid,district_name,origin_id,structure_no,latitude,longitude,pue
7651796,zombo,152494,1,2.53501585,30.8360946,
7651845,zombo,112323,2,2.53388708,30.83710116,
7651875,zombo,141426,1,2.53518869,30.83650009,
7651900,zombo,89682,2,2.53289323,30.83511215,
7651929,zombo,3703,1,2.53359673,30.83561315,
7651964,zombo,84031,2,2.53486486,30.83564656,
7652002,zombo,77571,2,2.53527221,30.83618301,
7652122,zombo,66809,2,2.53499884,30.8371718,
7649899,zombo,173758,3,2.51095385,30.8394116,
7649945,zombo,123562,3,2.51111914,30.84010021,
7648686,zombo,95893,1,2.51116849,30.84029778,
7648543,zombo,44468,1,2.51120773,30.83847993,
7648547,zombo,45913,1,2.51132553,30.83878469,
7648440,zombo,7889,1,2.5114409,30.83850927,
7648809,zombo,131747,1,2.51147258,30.83806745,
7650238,zombo,16118,2,2.51152376,30.83943217,
7648419,zombo,542,1,2.51161615,30.83827249,
7648807,zombo,131268,1,2.51167972,30.83861042,
7648624,zombo,74510,1,2.51178,30.8379865,
7648661,zombo,89024,1,2.51191624,30.83748565,
7648719,zombo,107330,1,2.51194759,30.84064774,
7648565,zombo,52067,1,2.51556089,30.84068452,
7649883,zombo,165397,3,2.51575844,30.84085248,
7649767,zombo,53298,3,2.51616918,30.84137962,
7660976,zombo,2170,1,2.5186192,30.84271777,
7650335,zombo,71368,2,2.51892344,30.84184587,
7652037,zombo,40815,1,2.51907822,30.84183725,
7651794,zombo,63903,2,2.51908981,30.84159374,
7651022,zombo,15277,7,2.51933066,30.84195932,
7650583,zombo,30954,1,2.51947463,30.84149081,
7661017,zombo,13967,1,2.51905137,30.84237909,
7661110,zombo,46445,1,2.51903796,30.84400559,
7661074,zombo,31591,1,2.51513334,30.84382665,
7661187,zombo,67172,1,2.51202883,30.84371168,
7661284,zombo,94597,1,2.51741159,30.84265158,
7661355,zombo,121561,1,2.51552461,30.84218464,
7661390,zombo,132141,1,2.51873627,30.84251579,
7661425,zombo,138884,1,2.51905851,30.84305552,
7661437,zombo,143072,1,2.51883966,30.84379093,
7661514,zombo,162906,1,2.51765305,30.84261184,
7661539,zombo,168559,1,2.51762725,30.84231102,
7661549,zombo,172077,1,2.51401278,30.84350518,
7661995,zombo,67377,4,2.51768014,30.84390247,
7662035,zombo,131163,4,2.51446663,30.84378794,
7662043,zombo,26362,4,2.5138822,30.84383397,
7662136,zombo,138488,4,2.51854693,30.8431,
7662296,zombo,174391,3,2.51723108,30.84340972,
7662531,zombo,36544,3,2.5178276,30.84312465,
7662549,zombo,19956,3,2.51862962,30.84344841,
7662846,zombo,154437,2,2.51891226,30.84332431,
7662967,zombo,174199,2,2.51764128,30.84318498,
7663176,zombo,79392,1,2.51739023,30.8439028,
7663180,zombo,55828,2,2.51863518,30.84374553,
7663474,zombo,65722,1,2.51908647,30.84268224,
7650545,zombo,16316,1,2.52364981,30.83749892,
7650873,zombo,135606,1,2.52344207,30.83800887,
7650602,zombo,39803,1,2.52371995,30.83810477,
7650854,zombo,130410,1,2.52351473,30.83818214,
7651329,zombo,27207,4,2.52285569,30.83835286,
7650598,zombo,38133,1,2.52331588,30.8386523,
7651279,zombo,28689,4,2.52246222,30.83872759,
7650889,zombo,142870,1,2.5236812,30.83892387,
7650887,zombo,142334,1,2.52276211,30.83916732,
7650585,zombo,31584,1,2.52360513,30.83946416,
7650805,zombo,111765,1,2.52327063,30.83947304,
7651682,zombo,86575,3,2.52340871,30.83967488,
7650700,zombo,76514,1,2.52366303,30.83971136,
7651566,zombo,144273,3,2.5230659,30.83974519,
7651573,zombo,137781,3,2.52370689,30.83999419,
7651349,zombo,113749,4,2.52274031,30.84005442,
7650515,zombo,3496,1,2.52053656,30.84005877,
7650851,zombo,129521,1,2.5210609,30.84018092,
7651465,zombo,142862,3,2.52307186,30.84018127,
7650921,zombo,155152,1,2.52247407,30.84035485,
7651690,zombo,13007,3,2.52127001,30.84039636,
7652033,zombo,137827,2,2.52350017,30.84045653,
7650799,zombo,110372,1,2.5233235,30.84063607,
7651248,zombo,48181,4,2.52220791,30.84065535,
7651603,zombo,26748,3,2.52265917,30.84081347,
7651218,zombo,54058,5,2.52357212,30.84083849,
7650684,zombo,71567,1,2.52072092,30.84087006,
7650693,zombo,74723,1,2.52317323,30.84095634,
7652140,zombo,60435,2,2.52036926,30.84097143,
7650608,zombo,41643,1,2.52243933,30.84105104,
7651430,zombo,17101,4,2.53016929,30.83923579,
7650899,zombo,147269,1,2.53037136,30.84024202,
7651348,zombo,83138,4,2.53052752,30.83949989,
7651437,zombo,65188,4,2.53057808,30.8406,
7651511,zombo,72779,3,2.53061038,30.83803881,
7651616,zombo,18575,2,2.53061536,30.83931875,
7650553,zombo,17646,1,2.53061935,30.83857389,
7651564,zombo,103540,3,2.53072729,30.83769507,
7651347,zombo,149442,4,2.53076362,30.84000323,
7651520,zombo,70251,3,2.53096093,30.83877161,
7651202,zombo,165738,5,2.53139589,30.83821027,
7651398,zombo,129797,2,2.53149504,30.83798405,
7650783,zombo,104441,1,2.53153157,30.83908837,
7650906,zombo,150312,1,2.53154717,30.83962577,
7651215,zombo,88421,5,2.53163445,30.83880525,
7651362,zombo,177371,4,2.53167461,30.83842873,
7650961,zombo,174162,1,2.53177169,30.83807479,
7651547,zombo,105158,1,2.53189805,30.83840763,
7651195,zombo,98357,5,2.53240693,30.83873826,
7651655,zombo,144317,1,2.5303379,30.83944959,
7651675,zombo,23223,2,2.53167245,30.83777101,
7651704,zombo,71477,1,2.5312097,30.83822684,
7651726,zombo,11827,2,2.53076069,30.83975856,
7651819,zombo,7630,1,2.53149131,30.83845149,
7651828,zombo,121594,2,2.53285709,30.83914339,
7651864,zombo,162341,2,2.53302168,30.84004676,
7651934,zombo,3212,2,2.5307397,30.84038735,
7652027,zombo,67695,2,2.53085082,30.83849725,
7652050,zombo,41464,2,2.53130453,30.8394606,
7652108,zombo,154526,2,2.53024079,30.8398168,
7652054,zombo,34032,1,2.52975921,30.84017446,
7651419,zombo,130401,4,2.52955265,30.84034688,
7651776,zombo,49457,2,2.5269989,30.83794544,
7651117,zombo,114315,6,2.5268526,30.83830647,
7651069,zombo,132257,6,2.52400411,30.83832299,
7651926,zombo,105073,2,2.5253389,30.83832781,
7651267,zombo,126607,2,2.52421801,30.83840061,
7651496,zombo,99915,3,2.52658439,30.83852989,
7651441,zombo,15343,4,2.52419937,30.83871441,
7651404,zombo,172523,4,2.52460634,30.83873417,
7652133,zombo,68372,2,2.52487956,30.83875073,
7651673,zombo,46009,1,2.52442137,30.83885948,
7651762,zombo,70555,2,2.52386535,30.83889995,
7651967,zombo,139500,2,2.52411496,30.83906498,
7651381,zombo,153343,4,2.52445259,30.83911194,
7650976,zombo,178593,1,2.52402362,30.83934372,
7650707,zombo,77482,1,2.52429103,30.8394136,
7650658,zombo,59588,1,2.52421222,30.8396167,
7651741,zombo,104136,1,2.52480533,30.83991897,
7651149,zombo,81574,5,2.52482612,30.84017215,
7651503,zombo,126869,3,2.5241372,30.84037831,
7651339,zombo,57356,3,2.52494457,30.84042058,
7650592,zombo,34625,1,2.52386645,30.84045937,
7650828,zombo,119673,1,2.52416031,30.84063615,
7650677,zombo,66781,1,2.52411517,30.84087035,
7651962,zombo,50129,1,2.52385556,30.84090449,
7652001,zombo,28336,2,2.52660817,30.84092711,
7651231,zombo,48746,5,2.52466458,30.8410104,
7652058,zombo,36737,2,2.52484605,30.84111166,
7651285,zombo,178631,3,2.52453107,30.84121538,
7652175,zombo,80863,2,2.52635169,30.84128919,
7651674,zombo,47660,3,2.52481377,30.84157117,
7651409,zombo,5505,1,2.52678106,30.84165176,
7651105,zombo,77234,6,2.52666509,30.84178974,
7651587,zombo,68444,1,2.52648224,30.84187247,
7650833,zombo,122382,1,2.52640687,30.84205768,
7650609,zombo,41737,1,2.53493065,30.83927283,
7651466,zombo,170693,3,2.53509297,30.83916463,
7650604,zombo,39975,1,2.53515002,30.83941504,
7650998,zombo,119563,8,2.53533806,30.83939801,
7651052,zombo,101458,6,2.53585995,30.83928032,
7651081,zombo,158427,3,2.53604934,30.83923148,
7650695,zombo,74879,1,2.53609326,30.84004926,
7651155,zombo,129458,5,2.53659628,30.83998285,
7650532,zombo,9529,1,2.53678185,30.84058688,
7650594,zombo,35155,1,2.53712403,30.84041578,
7650610,zombo,41828,1,2.53840921,30.84111455,
7650547,zombo,16401,1,2.54059489,30.84056461,
7651521,zombo,78112,3,2.54105748,30.84105402,
7651045,zombo,122451,7,2.5415134,30.84185775,
7650867,zombo,133920,1,2.54189393,30.84032047,
7651001,zombo,166191,8,2.54358863,30.8409239,
7651133,zombo,50443,5,2.54503313,30.8417877,
7650863,zombo,133521,1,2.54563471,30.84200544,
7651552,zombo,95288,3,2.54274042,30.84090794,
7651563,zombo,45142,2,2.5363191,30.83925644,
7651571,zombo,108330,3,2.54126793,30.84179595,
7651626,zombo,92261,3,2.54117937,30.84035939,
7651642,zombo,167838,3,2.54103694,30.84129866,
7651645,zombo,36859,3,2.54068994,30.84095132,
7651677,zombo,33441,1,2.54144561,30.84205378,
7651710,zombo,37561,3,2.53698002,30.84120342,
7651750,zombo,141702,2,2.54263359,30.84190352,
7651753,zombo,76787,2,2.54037575,30.84124134,
7651825,zombo,2206,2,2.54188806,30.84192558,
7651842,zombo,117894,2,2.53670815,30.84114094,
7651887,zombo,84146,2,2.53618767,30.83983946,
7651965,zombo,145586,2,2.54010613,30.84087235,
7652020,zombo,52295,2,2.53642432,30.84046937,
7652095,zombo,32212,1,2.54474129,30.84178129,
7663814,zombo,12581,9,2.54209583,30.84223331,
7663865,zombo,108946,7,2.54336572,30.84273461,
7664179,zombo,127696,2,2.54196891,30.842069,
7664261,zombo,39149,2,2.54239535,30.84236274,
7664736,zombo,169685,2,2.54159735,30.84212225,
7665014,zombo,86125,2,2.5424603,30.84218134,
7651904,zombo,98043,2,2.52924221,30.84052783,
7650680,zombo,67791,1,2.52906481,30.84060499,
7651801,zombo,104456,2,2.52944797,30.84086238,
7651374,zombo,79241,4,2.52817948,30.84090432,
7650751,zombo,93420,1,2.52810613,30.84119219,
7651659,zombo,22961,3,2.52912556,30.84129335,
7651543,zombo,99513,3,2.52879529,30.8413729,
7650875,zombo,137497,1,2.52793039,30.84140382,
7650945,zombo,168201,1,2.52903337,30.8414719,
7650559,zombo,20167,1,2.528149,30.84150632,
7650664,zombo,62992,1,2.52878766,30.84160396,
7652089,zombo,29696,1,2.52828584,30.84165221,
7651537,zombo,74704,3,2.52850829,30.84172454,
7651650,zombo,21084,3,2.52776646,30.8418436,
7651810,zombo,139124,2,2.5294367,30.8418481,
7651316,zombo,97741,4,2.52919588,30.84202643,
7664224,zombo,153021,4,2.52887024,30.8428052,
7664352,zombo,112702,3,2.5279652,30.84287298,
7663720,zombo,155521,1,2.52768676,30.84310704,
7663412,zombo,43005,1,2.52735931,30.84318781,
7663722,zombo,156566,1,2.52967783,30.84352184,
7663583,zombo,104451,1,2.52789836,30.84366608,
7663999,zombo,85161,5,2.52944826,30.84407538,
7664378,zombo,47735,3,2.52921533,30.84385543,
7664641,zombo,174035,2,2.52914704,30.84243971,
7664674,zombo,67507,2,2.52768128,30.84337689,
7664739,zombo,113426,1,2.52874743,30.84307625,
7664881,zombo,46166,2,2.52906272,30.84434087,
7663744,zombo,164362,1,2.52663698,30.84263385,
7663492,zombo,72100,1,2.5268123,30.84326422,
7663896,zombo,28083,6,2.52581073,30.84472662,
7663847,zombo,124763,7,2.52616693,30.84496018,
7663830,zombo,113192,5,2.5268384,30.84500377,
7663829,zombo,92485,8,2.52671285,30.84518643,
7663466,zombo,61184,1,2.52560334,30.84533332,
7663889,zombo,46416,1,2.52665317,30.84535787,
7663802,zombo,107214,12,2.52642921,30.84554361,
7663880,zombo,72058,2,2.52625424,30.84588027,
7663675,zombo,140690,1,2.52564667,30.84606117,
7663812,zombo,164813,8,2.52623919,30.84613324,
7663809,zombo,110928,10,2.52618068,30.84639798,
7663905,zombo,132337,4,2.52602504,30.84659592,
7663778,zombo,174942,1,2.52410385,30.84683546,
7663826,zombo,173434,7,2.52544452,30.84696829,
7663819,zombo,58577,9,2.52517405,30.84711648,
7663838,zombo,41158,2,2.52622645,30.84752224,
7663915,zombo,175142,6,2.52580472,30.84700895,
7663916,zombo,105874,2,2.52560892,30.84683529,
7663942,zombo,84607,6,2.52632735,30.84307997,
7663963,zombo,121401,6,2.52609449,30.8468472,
7663973,zombo,35908,3,2.52620886,30.84668388,
7664023,zombo,91856,5,2.52568131,30.8475223,
7664035,zombo,154519,5,2.52499016,30.84683758,
7664052,zombo,99875,5,2.52547971,30.84645045,
7664156,zombo,84367,1,2.52603265,30.84615333,
7664160,zombo,172057,4,2.52503484,30.84538257,
7664167,zombo,102035,4,2.52671363,30.84707632,
7664175,zombo,127042,4,2.52539485,30.84745342,
7663941,zombo,46680,2,2.52657007,30.84755071,
7663799,zombo,61176,14,2.52638893,30.84761622,
7663647,zombo,132497,1,2.52642419,30.84828197,
7663959,zombo,63295,4,2.52671381,30.84773639,
7664078,zombo,90145,3,2.52659035,30.84788218,
7664239,zombo,47025,3,2.52635718,30.84337025,
7664259,zombo,123165,1,2.52630267,30.84570336,
7664268,zombo,78222,1,2.52653709,30.84300996,
7664276,zombo,136863,4,2.52446718,30.84701472,
7664282,zombo,165869,3,2.52605149,30.84762227,
7663424,zombo,47093,1,2.52411463,30.84795704,
7664530,zombo,118566,3,2.52630871,30.84727873,
7664534,zombo,124503,3,2.5248984,30.84792171,
7664648,zombo,96858,1,2.52574196,30.84728406,
7664781,zombo,164262,2,2.526478,30.84615923,
7664843,zombo,28517,2,2.52595527,30.84564102,
7664951,zombo,11974,1,2.5257382,30.84660697,
7664952,zombo,35693,1,2.52602017,30.84520721,
7665019,zombo,82609,1,2.52665588,30.84483485,
7665065,zombo,162133,1,2.52643211,30.84493101,
7665113,zombo,55422,1,2.52544956,30.84624637,
7664049,zombo,158094,5,2.53552675,30.84910103,
7664597,zombo,164073,3,2.53567689,30.85218851,
7663530,zombo,85364,1,2.53574772,30.84919883,
7664698,zombo,107914,2,2.53597772,30.85153871,
7663425,zombo,47382,1,2.53617528,30.85190032,
7663639,zombo,129869,1,2.53640469,30.85197481,
7664608,zombo,38735,3,2.53737204,30.85187066,
7664692,zombo,77997,1,2.53741955,30.85206504,
7664022,zombo,77435,5,2.5380561,30.85268059,
7664080,zombo,165330,2,2.53822139,30.85251437,
7663845,zombo,76377,8,2.53837334,30.85266305,
7664312,zombo,87648,3,2.53839371,30.846416,
7663858,zombo,11270,6,2.53859242,30.85259093,
7664417,zombo,145432,3,2.53879931,30.84631899,
7663392,zombo,38870,1,2.53888083,30.85256092,
7664894,zombo,38177,2,2.53932294,30.85147391,
7663284,zombo,7270,1,2.53951462,30.84652167,
7664622,zombo,169276,3,2.53960571,30.84607302,
7664357,zombo,106180,3,2.52389625,30.84730277,
7663643,zombo,131108,1,2.52439847,30.84735192,
7663634,zombo,126743,1,2.51934751,30.84744544,
7664217,zombo,76183,4,2.52247113,30.84747609,
7663451,zombo,57020,1,2.52360406,30.84787824,
7663692,zombo,147581,1,2.51964499,30.84827008,
7664221,zombo,128140,4,2.52229397,30.84827763,
7663690,zombo,147201,1,2.52346928,30.84830885,
7663398,zombo,39946,1,2.52442717,30.84846474,
7664242,zombo,157201,4,2.5244842,30.84870585,
7663867,zombo,27746,7,2.52345846,30.84882312,
7663389,zombo,38619,1,2.52555487,30.84885814,
7663472,zombo,63729,1,2.51955025,30.84919554,
7664227,zombo,20110,4,2.52239226,30.84924902,
7663909,zombo,168982,6,2.5211636,30.84928646,
7664299,zombo,40891,3,2.52210105,30.84939591,
7663301,zombo,11804,1,2.52365161,30.84947359,
7663527,zombo,84611,1,2.51950677,30.84957115,
7663874,zombo,129068,7,2.5222817,30.84962107,
7663982,zombo,47422,5,2.52285294,30.84963673,
7663740,zombo,163030,1,2.52507433,30.84969276,
7663427,zombo,48878,1,2.52210503,30.84980097,
7663593,zombo,108813,1,2.52237451,30.84994796,
7664198,zombo,125669,4,2.52088494,30.85005136,
7663824,zombo,99998,8,2.52166661,30.85007901,
7663381,zombo,37292,1,2.52535901,30.85013263,
7664140,zombo,28219,4,2.52026411,30.85033459,
7664386,zombo,16723,2,2.52042471,30.85016948,
7664427,zombo,140771,3,2.52300611,30.84845239,
7664436,zombo,2232,3,2.52278009,30.84793368,
7664560,zombo,10767,3,2.52370907,30.8476696,
7664586,zombo,69970,3,2.52563458,30.85021049,
7664662,zombo,78609,2,2.52019705,30.84896419,
7664688,zombo,133669,2,2.52048809,30.8492299,
7664694,zombo,168984,2,2.52147022,30.84972019,
7664697,zombo,172780,1,2.52191231,30.85028112,
7664704,zombo,95236,1,2.52326791,30.84846942,
7664729,zombo,98086,2,2.52070356,30.8493303,
7664761,zombo,171983,1,2.52110028,30.84997626,
7664804,zombo,142373,2,2.51993934,30.84949679,
7664819,zombo,164952,2,2.52266225,30.84933875,
7664856,zombo,24066,1,2.52181265,30.84983905,
7664863,zombo,92380,2,2.52131971,30.84895628,
7664935,zombo,15739,1,2.52254751,30.84835718,
7664959,zombo,11647,2,2.5195352,30.84995736,
7665078,zombo,63224,2,2.52103088,30.85021254,
7665095,zombo,41073,2,2.52356916,30.84863865,
7663857,zombo,50546,7,2.53410959,30.84887537,
7663312,zombo,14435,1,2.53347791,30.84889039,
7663964,zombo,89,6,2.53488465,30.84895645,
7663962,zombo,148538,6,2.53220882,30.84914433,
7664753,zombo,142317,2,2.53392352,30.84926131,
7663437,zombo,51547,1,2.53236583,30.84927533,
7664858,zombo,24334,2,2.53436789,30.84929169,
7663286,zombo,8347,1,2.53263126,30.84935387,
7663350,zombo,25775,1,2.53531449,30.84944586,
7663289,zombo,9159,1,2.53199423,30.84967279,
7664452,zombo,45575,3,2.53144863,30.84975521,
7663667,zombo,139122,1,2.53455495,30.84994189,
7663548,zombo,89354,1,2.53446251,30.85019754,
7664212,zombo,63275,4,2.53192662,30.85022424,
7663371,zombo,34399,1,2.53130852,30.85044862,
7664116,zombo,54371,4,2.5344959,30.8504685,
7663518,zombo,83316,1,2.53204287,30.85065312,
7664128,zombo,169087,2,2.53455923,30.85066978,
7663307,zombo,12984,1,2.53139466,30.85101062,
7663506,zombo,78447,1,2.53175626,30.85120481,
7664223,zombo,64349,3,2.5349349,30.85132757,
7663763,zombo,169151,1,2.53187029,30.85139575,
7664519,zombo,17847,3,2.53137727,30.85140719,
7663328,zombo,18473,1,2.53220544,30.85156264,
7664010,zombo,175976,5,2.53494813,30.85163916,
7663808,zombo,172978,10,2.53518235,30.85193578,
7663379,zombo,36729,1,2.53492731,30.85220446,
7664793,zombo,105133,1,2.53259141,30.85221199,
7663883,zombo,33454,7,2.53242088,30.85234322,
7663651,zombo,133724,1,2.533888,30.85282389,
7664385,zombo,112433,3,2.53310429,30.85284486,
7664941,zombo,11078,2,2.53225662,30.85177611,
7664977,zombo,4797,2,2.53319335,30.84882178,
7664990,zombo,17592,2,2.53118952,30.85278802,
7665069,zombo,42364,2,2.53195532,30.84945647,
7664060,zombo,162523,5,2.55679169,30.84951364,
7663862,zombo,145672,7,2.5563195,30.8496554,
7663490,zombo,71411,1,2.55772087,30.8496763,
7664285,zombo,17999,2,2.55612175,30.84978738,
7663995,zombo,135188,1,2.55661036,30.84979743,
7663689,zombo,146687,1,2.55709664,30.84980591,
7663817,zombo,48964,9,2.55677663,30.84993234,
7664555,zombo,120034,2,2.55799267,30.84996306,
7663944,zombo,89212,6,2.55823679,30.85014029,
7663711,zombo,152560,1,2.55602396,30.85036419,
7664980,zombo,21870,1,2.5567046,30.85037167,
7663429,zombo,49443,1,2.5562605,30.85037462,
7664627,zombo,129581,3,2.55580177,30.85051592,
7663793,zombo,179152,1,2.55853437,30.85062394,
7664121,zombo,65153,2,2.55671929,30.85066351,
7663994,zombo,178414,5,2.55627267,30.85068755,
7664642,zombo,134757,1,2.55651849,30.85068913,
7664954,zombo,28852,2,2.55871379,30.85078652,
7664122,zombo,73024,2,2.55692486,30.85086718,
7663818,zombo,12339,9,2.5567403,30.85092546,
7665074,zombo,877,2,2.5563528,30.85008744,
7663955,zombo,36009,6,2.54869973,30.85520545,
7664112,zombo,1308,4,2.54935138,30.85583422,
7663359,zombo,29035,1,2.55104897,30.85465174,
7664030,zombo,83965,5,2.55138927,30.85470729,
7663340,zombo,22716,1,2.55243287,30.85526815,
7663299,zombo,11559,1,2.55260579,30.85533186,
7664072,zombo,9907,5,2.55276863,30.85521922,
7663391,zombo,38837,1,2.55302107,30.85535816,
7663566,zombo,98500,1,2.55394652,30.85042028,
7663762,zombo,169120,1,2.55425003,30.85155096,
7663983,zombo,60672,1,2.55429591,30.8499571,
7663700,zombo,150197,1,2.55436351,30.84958445,
7664059,zombo,7380,5,2.55446146,30.85028221,
7663811,zombo,118354,10,2.55450413,30.84993709,
7663965,zombo,171900,2,2.55463531,30.8498096,
7663669,zombo,139556,1,2.55487248,30.84972016,
7663585,zombo,106465,1,2.55511053,30.84966559,
7664200,zombo,156482,4,2.55501955,30.85070509,
7664208,zombo,135231,4,2.55441373,30.85171718,
7664216,zombo,51763,2,2.55477194,30.85002008,
7664377,zombo,48171,1,2.54871499,30.85492849,
7664393,zombo,75920,3,2.5490749,30.85544599,
7664416,zombo,122025,2,2.54946573,30.85598285,
7664456,zombo,22319,3,2.54845432,30.85517913,
7664487,zombo,174687,3,2.55297351,30.85607059,
7664583,zombo,82149,3,2.55411392,30.84974892,
